"id_empresa","ciiu","sector","clase_riesgo","n_trabajadores","ciudad","departamento","antiguedad_meses","prima_anual","fecha_afiliacion"
"E03602","2854","Financiero",1,43,"Cali","Valle",116,1005269,2015-06-23
"E03603","8721","Energia",5,56,"Medellin","Antioquia",189,22761969,2009-06-24
"E03604","4281","Alojamiento y comida",2,4,"Pereira","Risaralda",205,165260,2008-03-01
"E03605","6321","Manufactura",4,40,"Bogota","Cundinamarca",231,10527812,2006-01-11
"E03606","6018","Alojamiento y comida",3,12,"Bogota","Cundinamarca",238,1309648,2005-06-15
"E03607","7075","Comercio",3,23,"Cali","Valle",201,2372727,2008-06-29
"E03608","2174","Servicios profesionales",1,33,"Pereira","Risaralda",152,668425,2012-07-08
"E03609","9933","Servicios profesionales",1,42,"Bogota","Cundinamarca",194,1045049,2009-01-25
"E03610","4468","Energia",3,94,"Manizales","Caldas",105,10106503,2016-05-18
"E03611","4284","Inmobiliario",2,55,,,133,2405317,2014-01-29
"E03612","1389","Comercio",3,17,"Manizales","Caldas",190,2145601,2009-05-25
"E03613","4650","Salud",3,189,"Bogota","Cundinamarca",48,19831258,2021-01-22
"E03614","1918","Inmobiliario",2,118,"Bogota","Cundinamarca",199,9326452,2008-08-28
"E03615","9924","Comercio",3,49,"Bogota","Cundinamarca",129,,2014-05-29
"E03616","3335","Servicios profesionales",1,21,"Cali","Valle",30,600186,2022-07-16
"E03617","4823","Comercio",3,3,"Medellin","Antioquia",132,,2014-02-28
"E03618","3618","Construccion",4,18,"Cali","Valle",140,3777699,2013-07-03
"E03619","9848","Agricultura",4,15,"Bogota","Cundinamarca",43,3759160,2021-06-21
"E03620","4137","Construccion",5,88,"Bogota","Cundinamarca",188,30593029,2009-07-24
"E03621","3136","Educacion",2,18,,,222,925731,2006-10-08
"E03622","5222","Administracion publica",1,57,"Medellin","Antioquia",30,1475569,2022-07-16
"E03623","4641","Transporte",4,32,"Bogota","Cundinamarca",65,6223655,2019-08-31
"E03624","5506","Servicios profesionales",1,21,"Cali","Valle",109,577825,2016-01-19
"E03625","2077","Agricultura",4,13,"Bucaramanga","Santander",6,3346715,2024-07-05
"E03626","5530","Alojamiento y comida",4,35,"Bogota","Cundinamarca",69,8676463,2019-05-03
"E03627","8523","Servicios profesionales",2,16,,,22,,2023-03-13
"E03628","4572","Transporte",4,53,"Medellin","Antioquia",51,14405028,2020-10-24
"E03629","8587","Alojamiento y comida",4,398,"Cali","Valle",121,71505684,2015-01-24
"E03630","8165","Mineria",4,47,"Pereira","Risaralda",196,8633232,2008-11-26
"E03631","7218","Transporte",4,22,"Barranquilla","Atlantico",106,6000673,2016-04-18
"E03632","9319","Educacion",1,13,"Bogota","Cundinamarca",94,345794,2017-04-13
"E03633","4490","Servicios profesionales",1,48,"Manizales","Caldas",40,1063577,2021-09-19
"E03634","3790","Comercio",3,17,"Cali","Valle",134,1927829,2013-12-30
"E03635","6443","TIC",1,4,"Cali","Valle",84,86428,2018-02-07
"E03636","8426","Educacion",3,62,"Barranquilla","Atlantico",142,8118620,2013-05-04
"E03637","3409","Financiero",1,44,"Bogota","Cundinamarca",110,995664,2015-12-20
"E03638","3580","Agricultura",5,17,"Bogota","Cundinamarca",134,7270586,2013-12-30
"E03639","1865","Administracion publica",2,2,"Bucaramanga","Santander",176,103051,2010-07-19
"E03640","4907","Servicios profesionales",1,87,"Barranquilla","Atlantico",66,2817628,2019-08-01
"E03641","7369","Transporte",4,45,"Bogota","Cundinamarca",73,9201175,2019-01-03
"E03642","7718","Educacion",2,136,"Barranquilla","Atlantico",155,6616476,2012-04-09
"E03643","5066","Salud",3,15,"Cali","Valle",148,1900927,2012-11-05
"E03644","3229","Comercio",4,71,"Bogota","Cundinamarca",171,14260408,2010-12-16
"E03645","7634","Educacion",1,11,"Manizales","Caldas",25,348843,2022-12-13
"E03646","1668","TIC",2,98,"Manizales","Caldas",184,,2009-11-21
"E03647","9017","Manufactura",3,20,"Medellin","Antioquia",35,,2022-02-16
"E03648","8437","Salud",3,30,"Bogota","Cundinamarca",226,3234576,2006-06-10
"E03649","7456","Comercio",4,17,"Manizales","Caldas",142,3568836,2013-05-04
"E03650","8055","Financiero",1,29,"Medellin","Antioquia",65,,2019-08-31
"E03651","4841","Servicios profesionales",1,10,"Medellin","Antioquia",93,259692,2017-05-13
"E03652","4343","Transporte",4,32,"Medellin","Antioquia",92,7254888,2017-06-12
"E03653","6343","TIC",1,52,"Bogota","Cundinamarca",72,1556602,2019-02-02
"E03654","6775","Educacion",3,38,"Cali","Valle",52,4793729,2020-09-24
"E03655","3575","Servicios profesionales",1,31,"Barranquilla","Atlantico",154,686903,2012-05-09
"E03656","4216","Construccion",5,25,"Cali","Valle",158,12856995,2012-01-10
"E03657","7824","Manufactura",5,34,"Medellin","Antioquia",140,14963702,2013-07-03
"E03658","5698","Comercio",3,26,"Medellin","Antioquia",118,3770891,2015-04-24
"E03659","8186","Agricultura",3,46,"Bogota","Cundinamarca",152,5330833,2012-07-08
"E03660","1348","Educacion",2,8,"Bogota","Cundinamarca",178,349275,2010-05-20
"E03661","4657","Financiero",1,78,"Bogota","Cundinamarca",232,1447553,2005-12-12
"E03662","4985","Salud",3,69,"Barranquilla","Atlantico",203,6702926,2008-04-30
"E03663","3685","Administracion publica",2,13,"Medellin","Antioquia",117,817327,2015-05-24
"E03664","7466","Servicios profesionales",2,35,"Medellin","Antioquia",13,1789845,2023-12-08
"E03665","5944","Construccion",5,42,"Medellin","Antioquia",217,13571430,2007-03-07
"E03666","7290","Agricultura",4,44,"Bogota","Cundinamarca",137,9084844,2013-10-01
"E03667","1470","Agricultura",4,191,"Bogota","Cundinamarca",147,41233543,2012-12-05
"E03668","5451","Manufactura",4,30,"Pereira","Risaralda",51,5703126,2020-10-24
"E03669","2406","Agricultura",4,29,"Medellin","Antioquia",24,6127515,2023-01-12
"E03670","1090","Transporte",4,26,"Medellin","Antioquia",141,5985210,2013-06-03
"E03671","1264","Administracion publica",2,159,"Pereira","Risaralda",51,7549106,2020-10-24
"E03672","9279","Manufactura",4,37,"Bogota","Cundinamarca",170,8924876,2011-01-15
"E03673","2560","Comercio",4,3,"Cali","Valle",93,,2017-05-13
"E03674","6466","Educacion",2,2,"Medellin","Antioquia",122,,2014-12-25
"E03675","8284","Alojamiento y comida",4,65,"Cali","Valle",203,15259653,2008-04-30
"E03676","5773","Agricultura",5,64,"Bogota","Cundinamarca",121,20271453,2015-01-24
"E03677","3258","Administracion publica",2,18,"Barranquilla","Atlantico",65,945520,2019-08-31
"E03678","4709","Construccion",4,8,"Medellin","Antioquia",211,2132334,2007-09-03
"E03679","9715","Alojamiento y comida",3,166,"Pereira","Risaralda",55,21638859,2020-06-26
"E03680","7361","Manufactura",4,87,"Cali","Valle",128,17294591,2014-06-28
"E03681","5770","Servicios profesionales",1,64,"Cali","Valle",146,1597232,2013-01-04
"E03682","4976","Educacion",1,21,"Medellin","Antioquia",35,561389,2022-02-16
"E03683","8269","Educacion",2,31,"Cali","Valle",154,1654596,2012-05-09
"E03684","2004","Alojamiento y comida",4,9,"Medellin","Antioquia",93,1717957,2017-05-13
"E03685","3304","Transporte",5,128,"Bogota","Cundinamarca",222,52483852,2006-10-08
"E03686","3677","Inmobiliario",1,18,"Medellin","Antioquia",200,393187,2008-07-29
"E03687","9737","Financiero",1,15,"Medellin","Antioquia",176,380934,2010-07-19
"E03688","3491","TIC",1,136,"Medellin","Antioquia",88,3209342,2017-10-10
"E03689","7314","TIC",1,17,"Bogota","Cundinamarca",191,395728,2009-04-25
"E03690","9552","Alojamiento y comida",4,56,"Barranquilla","Atlantico",97,15313671,2017-01-13
"E03691","5527","Alojamiento y comida",3,42,"Cali","Valle",140,4105793,2013-07-03
"E03692","9372","Servicios profesionales",2,12,"Manizales","Caldas",176,392161,2010-07-19
"E03693","2408","Administracion publica",2,18,"Bogota","Cundinamarca",210,953131,2007-10-03
"E03694","1296","Comercio",2,22,"Medellin","Antioquia",164,1101550,2011-07-14
"E03695","7599","Mineria",5,14,"Bogota","Cundinamarca",158,4257540,2012-01-10
"E03696","6503","Comercio",4,197,"Pereira","Risaralda",117,38321363,2015-05-24
"E03697","8074","Comercio",3,50,"Bogota","Cundinamarca",128,5224039,2014-06-28
"E03698","3525","Educacion",2,17,"Medellin","Antioquia",158,828596,2012-01-10
"E03699","5898","Construccion",5,11,"Bogota","Cundinamarca",159,4237738,2011-12-11
"E03700","1201","Mineria",4,60,"Medellin","Antioquia",138,,2013-09-01
"E03701","5707","Educacion",1,77,"Bogota","Cundinamarca",206,2041951,2008-01-31
"E03702","3835","Financiero",1,37,"Bogota","Cundinamarca",235,1046475,2005-09-13
"E03703","8505","TIC",2,20,"Bogota","Cundinamarca",89,,2017-09-10
"E03704","3603","Administracion publica",1,52,"Cali","Valle",171,1591500,2010-12-16
"E03705","1665","Alojamiento y comida",3,13,"Medellin","Antioquia",55,1242534,2020-06-26
"E03706","5721","Educacion",1,65,"Barranquilla","Atlantico",44,2019577,2021-05-22
"E03707","1549","Manufactura",5,71,"Pereira","Risaralda",75,25763559,2018-11-04
"E03708","1806","Servicios profesionales",1,90,"Bucaramanga","Santander",154,2333739,2012-05-09
"E03709","1814","Servicios profesionales",1,47,"Barranquilla","Atlantico",221,1262184,2006-11-07
"E03710","1792","Inmobiliario",1,36,"Medellin","Antioquia",97,1000748,2017-01-13
"E03711","6833","Educacion",3,48,"Medellin","Antioquia",216,5397907,2007-04-06
"E03712","1750","Comercio",3,35,"Medellin","Antioquia",156,4594001,2012-03-10
"E03713","5756","Servicios profesionales",2,9,"Medellin","Antioquia",198,524688,2008-09-27
"E03714","3108","Educacion",3,25,"Medellin","Antioquia",33,3278447,2022-04-17
"E03715","9050","TIC",1,13,"Bogota","Cundinamarca",152,320228,2012-07-08
"E03716","6293","Educacion",1,43,"Manizales","Caldas",124,1191657,2014-10-26
"E03717","5973","Manufactura",4,18,"Bogota","Cundinamarca",180,4933538,2010-03-21
"E03718","6782","Financiero",1,15,,,173,394545,2010-10-17
"E03719","1565","Alojamiento y comida",3,33,"Bogota","Cundinamarca",48,,2021-01-22
"E03720","5749","Manufactura",4,5,"Cali","Valle",63,1248671,2019-10-30
"E03721","7343","Transporte",4,9,"Medellin","Antioquia",160,1733461,2011-11-11
"E03722","9242","Transporte",3,15,"Bogota","Cundinamarca",204,2140304,2008-03-31
"E03723","9843","Mineria",5,37,"Manizales","Caldas",140,13015693,2013-07-03
"E03724","1033","Comercio",4,24,"Medellin","Antioquia",78,4644660,2018-08-06
"E03725","7977","Salud",3,29,"Cali","Valle",229,3798197,2006-03-12
"E03726","5473","Financiero",1,90,"Medellin","Antioquia",115,2061394,2015-07-23
"E03727","8192","Educacion",2,30,"Bucaramanga","Santander",35,1391741,2022-02-16
"E03728","7581","Mineria",5,8,"Barranquilla","Atlantico",137,2598868,2013-10-01
"E03729","6130","Manufactura",4,10,"Bogota","Cundinamarca",13,,2023-12-08
"E03730","9154","Servicios profesionales",1,60,"Medellin","Antioquia",196,1461638,2008-11-26
"E03731","3251","Construccion",4,69,"Medellin","Antioquia",24,18126447,2023-01-12
"E03732","7513","Comercio",3,39,"Bogota","Cundinamarca",12,,2024-01-07
"E03733","7866","Servicios profesionales",2,198,"Cali","Valle",197,13794442,2008-10-27
"E03734","9558","Construccion",4,22,"Bogota","Cundinamarca",17,6134367,2023-08-10
"E03735","1858","Agricultura",3,83,"Bucaramanga","Santander",50,9918641,2020-11-23
"E03736","4150","Agricultura",4,179,"Bogota","Cundinamarca",228,33783709,2006-04-11
"E03737","4099","Administracion publica",1,9,"Bogota","Cundinamarca",135,,2013-11-30
"E03738","9085","Inmobiliario",2,18,"Bogota","Cundinamarca",72,887804,2019-02-02
"E03739","8578","Financiero",1,9,"Bogota","Cundinamarca",44,,2021-05-22
"E03740","8927","Servicios profesionales",1,61,"Bogota","Cundinamarca",187,1413561,2009-08-23
"E03741","3727","Alojamiento y comida",3,35,"Barranquilla","Atlantico",98,3411563,2016-12-14
"E03742","4075","Servicios profesionales",2,24,"Bogota","Cundinamarca",113,1288045,2015-09-21
"E03743","9596","Servicios profesionales",1,74,,,229,1862288,2006-03-12
"E03744","1671","Construccion",4,30,"Bogota","Cundinamarca",49,6041004,2020-12-23
"E03745","7583","Servicios profesionales",1,26,"Medellin","Antioquia",11,768010,2024-02-06
"E03746","9860","Administracion publica",2,24,"Cali","Valle",87,1104902,2017-11-09
"E03747","5842","Inmobiliario",1,19,"Medellin","Antioquia",36,536484,2022-01-17
"E03748","2930","Transporte",4,63,"Medellin","Antioquia",126,17813167,2014-08-27
"E03749","1966","Inmobiliario",1,12,"Pereira","Risaralda",180,375310,2010-03-21
"E03750","6024","Servicios profesionales",2,12,"Medellin","Antioquia",237,643096,2005-07-15
"E03751","1632","Educacion",3,65,"Bogota","Cundinamarca",155,8684673,2012-04-09
"E03752","8351","Educacion",2,95,"Medellin","Antioquia",119,4128456,2015-03-25
"E03753","8444","Inmobiliario",1,97,,,54,2977536,2020-07-26
"E03754","8902","Servicios profesionales",1,43,"Bogota","Cundinamarca",59,1009864,2020-02-27
"E03755","3607","Construccion",5,27,"Bogota","Cundinamarca",134,8370230,2013-12-30
"E03756","3269","TIC",2,18,"Bucaramanga","Santander",65,925766,2019-08-31
"E03757","6529","Construccion",5,22,"Medellin","Antioquia",181,6040768,2010-02-19
"E03758","6062","Educacion",3,106,"Barranquilla","Atlantico",21,14313243,2023-04-12
"E03759","9695","Construccion",4,73,"Medellin","Antioquia",133,17348357,2014-01-29
"E03760","7255","Educacion",2,21,"Medellin","Antioquia",61,1260349,2019-12-29
"E03761","2795","Construccion",4,136,"Bogota","Cundinamarca",127,25118452,2014-07-28
"E03762","9166","Comercio",2,138,"Bucaramanga","Santander",24,7837159,2023-01-12
"E03763","6206","Transporte",4,29,"Bogota","Cundinamarca",179,6671631,2010-04-20
"E03764","9199","Energia",3,48,"Bogota","Cundinamarca",227,6245123,2006-05-11
"E03765","5517","TIC",2,10,"Bogota","Cundinamarca",240,526531,2005-04-16
"E03766","1755","Alojamiento y comida",2,121,"Bucaramanga","Santander",155,5599100,2012-04-09
"E03767","8482","Transporte",4,40,"Cali","Valle",111,8279089,2015-11-20
"E03768","7516","Manufactura",5,64,"Medellin","Antioquia",34,20494810,2022-03-18
"E03769","2544","Administracion publica",3,14,"Medellin","Antioquia",73,1505968,2019-01-03
"E03770","9363","Servicios profesionales",1,24,"Medellin","Antioquia",111,539290,2015-11-20
"E03771","1159","Salud",3,46,"Bucaramanga","Santander",31,5902700,2022-06-16
"E03772","3758","TIC",1,14,"Bogota","Cundinamarca",191,395398,2009-04-25
"E03773","3041","Transporte",5,91,"Bogota","Cundinamarca",219,28795757,2007-01-06
"E03774","6334","Manufactura",4,11,"Manizales","Caldas",122,2417401,2014-12-25
"E03775","3378","Manufactura",4,134,"Manizales","Caldas",113,38062275,2015-09-21
"E03776","5493","Servicios profesionales",1,49,"Cali","Valle",170,1065879,2011-01-15
"E03777","6834","Salud",3,85,"Bogota","Cundinamarca",160,9584210,2011-11-11
"E03778","2632","Inmobiliario",1,11,"Bucaramanga","Santander",52,,2020-09-24
"E03779","3278","Manufactura",4,15,"Manizales","Caldas",130,,2014-04-29
"E03780","1580","Agricultura",4,32,"Bogota","Cundinamarca",74,6776967,2018-12-04
"E03781","8958","Financiero",2,77,"Medellin","Antioquia",162,4392304,2011-09-12
"E03782","4256","Agricultura",5,12,"Bucaramanga","Santander",228,4741856,2006-04-11
"E03783","3849","Comercio",3,46,"Medellin","Antioquia",62,5901577,2019-11-29
"E03784","5704","Comercio",4,31,"Manizales","Caldas",229,6786319,2006-03-12
"E03785","1695","Energia",4,96,,,107,21935647,2016-03-19
"E03786","9247","TIC",1,20,"Medellin","Antioquia",109,603387,2016-01-19
"E03787","1117","Manufactura",3,12,"Cali","Valle",15,1478131,2023-10-09
"E03788","7205","Comercio",3,15,"Pereira","Risaralda",71,2063665,2019-03-04
"E03789","1152","Mineria",4,88,"Medellin","Antioquia",63,17265144,2019-10-30
"E03790","3487","Financiero",1,5,"Cali","Valle",116,108700,2015-06-23
"E03791","9388","Manufactura",3,26,"Bogota","Cundinamarca",177,3352417,2010-06-19
"E03792","8092","Inmobiliario",1,43,"Medellin","Antioquia",30,968866,2022-07-16
"E03793","6122","Comercio",3,4,"Medellin","Antioquia",206,527593,2008-01-31
"E03794","6617","Administracion publica",2,24,"Bogota","Cundinamarca",186,1338422,2009-09-22
"E03795","8606","Construccion",5,50,"Cali","Valle",217,19568804,2007-03-07
"E03796","4695","Servicios profesionales",2,71,"Cali","Valle",193,3160950,2009-02-24
"E03797","5244","Manufactura",4,10,"Barranquilla","Atlantico",153,1855992,2012-06-08
"E03798","5068","Comercio",2,81,"Bogota","Cundinamarca",31,3957483,2022-06-16
"E03799","7110","Comercio",3,52,"Cali","Valle",103,7591078,2016-07-17
"E03800","1086","Construccion",5,73,"Cali","Valle",137,,2013-10-01
"E03801","1375","Manufactura",5,87,"Barranquilla","Atlantico",234,35454345,2005-10-13
"E03802","2258","Educacion",1,58,"Manizales","Caldas",120,1326699,2015-02-23
"E03803","8348","Inmobiliario",2,29,,,220,1307561,2006-12-07
"E03804","4247","Financiero",1,15,"Bogota","Cundinamarca",165,436547,2011-06-14
"E03805","7968","Manufactura",5,159,"Cali","Valle",86,51585752,2017-12-09
"E03806","3741","Agricultura",5,13,"Bogota","Cundinamarca",201,4347873,2008-06-29
"E03807","3078","Transporte",5,24,"Cali","Valle",91,,2017-07-12
"E03808","3604","TIC",1,26,"Manizales","Caldas",177,894634,2010-06-19
"E03809","9761","Salud",3,31,"Medellin","Antioquia",143,3241454,2013-04-04
"E03810","1829","Servicios profesionales",1,16,"Cali","Valle",102,,2016-08-16
"E03811","5384","Servicios profesionales",1,5,"Bucaramanga","Santander",205,158238,2008-03-01
"E03812","3049","Mineria",5,22,"Pereira","Risaralda",168,8178091,2011-03-16
"E03813","3038","Educacion",2,41,"Pereira","Risaralda",71,1494334,2019-03-04
"E03814","9500","Construccion",5,71,,,78,21495759,2018-08-06
"E03815","8855","Administracion publica",2,11,"Bogota","Cundinamarca",158,617422,2012-01-10
"E03816","6126","TIC",1,11,"Cali","Valle",107,217405,2016-03-19
"E03817","5015","TIC",1,30,"Medellin","Antioquia",232,655009,2005-12-12
"E03818","8206","Energia",4,28,"Barranquilla","Atlantico",224,4546037,2006-08-09
"E03819","6278","Comercio",3,107,,,48,11429950,2021-01-22
"E03820","3978","Comercio",3,69,"Medellin","Antioquia",168,10164227,2011-03-16
"E03821","2210","Transporte",4,20,"Medellin","Antioquia",229,3550310,2006-03-12
"E03822","3455","Manufactura",4,167,"Bogota","Cundinamarca",51,36815285,2020-10-24
"E03823","4084","Inmobiliario",1,102,"Barranquilla","Atlantico",54,2088288,2020-07-26
"E03824","2181","Transporte",4,123,"Bogota","Cundinamarca",111,28087396,2015-11-20
"E03825","8233","Salud",3,15,"Bucaramanga","Santander",165,2112803,2011-06-14
"E03826","8978","Energia",3,13,"Cali","Valle",95,,2017-03-14
"E03827","1563","Educacion",2,67,"Bogota","Cundinamarca",51,3722050,2020-10-24
"E03828","5089","Inmobiliario",1,93,"Bogota","Cundinamarca",137,2513985,2013-10-01
"E03829","6236","Salud",4,3,"Bogota","Cundinamarca",156,768584,2012-03-10
"E03830","7603","Inmobiliario",1,22,"Bogota","Cundinamarca",202,672271,2008-05-30
"E03831","9980","Comercio",2,25,"Cali","Valle",112,1269573,2015-10-21
"E03832","3532","Comercio",2,103,"Cali","Valle",46,3897954,2021-03-23
"E03833","2603","Comercio",3,16,"Cali","Valle",237,2347334,2005-07-15
"E03834","3553","Administracion publica",2,17,"Cali","Valle",237,1105527,2005-07-15
"E03835","6515","Inmobiliario",1,9,"Barranquilla","Atlantico",154,212945,2012-05-09
"E03836","3138","Construccion",5,48,"Manizales","Caldas",67,,2019-07-02
"E03837","1038","Servicios profesionales",1,11,"Barranquilla","Atlantico",151,365548,2012-08-07
"E03838","3369","TIC",1,19,"Manizales","Caldas",32,,2022-05-17
"E03839","6127","Financiero",1,68,"Bogota","Cundinamarca",149,1518059,2012-10-06
"E03840","3535","Inmobiliario",1,32,"Pereira","Risaralda",92,778171,2017-06-12
"E03841","3213","Mineria",4,15,"Manizales","Caldas",135,3563719,2013-11-30
"E03842","4846","Manufactura",3,16,"Bogota","Cundinamarca",162,1853668,2011-09-12
"E03843","2091","Inmobiliario",2,30,"Cali","Valle",13,1459254,2023-12-08
"E03844","9399","Agricultura",4,34,"Cali","Valle",115,7479946,2015-07-23
"E03845","3046","Construccion",4,34,"Cali","Valle",231,7354520,2006-01-11
"E03846","1336","Servicios profesionales",1,51,"Bogota","Cundinamarca",85,1445753,2018-01-08
"E03847","9673","Mineria",4,9,"Bogota","Cundinamarca",219,1693263,2007-01-06
"E03848","6131","TIC",1,58,"Bucaramanga","Santander",167,1466236,2011-04-15
"E03849","9434","Transporte",4,43,"Bogota","Cundinamarca",165,9049568,2011-06-14
"E03850","1828","Mineria",5,94,"Medellin","Antioquia",194,33606533,2009-01-25
"E03851","5661","Construccion",5,145,"Barranquilla","Atlantico",181,59447373,2010-02-19
"E03852","1993","Educacion",2,24,"Bogota","Cundinamarca",204,1284141,2008-03-31
"E03853","6416","Comercio",4,12,"Cali","Valle",167,3294283,2011-04-15
"E03854","7609","Manufactura",5,50,"Medellin","Antioquia",80,18958521,2018-06-07
"E03855","9975","Servicios profesionales",1,13,"Medellin","Antioquia",98,317751,2016-12-14
"E03856","1862","Inmobiliario",1,26,"Medellin","Antioquia",105,896731,2016-05-18
"E03857","4390","Financiero",1,16,"Cali","Valle",239,377877,2005-05-16
"E03858","9918","Construccion",5,29,"Medellin","Antioquia",231,7885811,2006-01-11
"E03859","5266","Energia",4,33,"Barranquilla","Atlantico",131,7115792,2014-03-30
"E03860","3898","Energia",3,55,"Cali","Valle",220,5752550,2006-12-07
"E03861","7796","Inmobiliario",2,43,"Cali","Valle",231,2156620,2006-01-11
"E03862","8740","Manufactura",5,14,"Bucaramanga","Santander",41,4857755,2021-08-20
"E03863","6562","Comercio",3,15,"Pereira","Risaralda",139,2586498,2013-08-02
"E03864","3361","Servicios profesionales",2,47,"Bogota","Cundinamarca",147,3052118,2012-12-05
"E03865","3291","Manufactura",4,12,"Bogota","Cundinamarca",186,3853934,2009-09-22
"E03866","8940","TIC",1,17,"Cali","Valle",17,417863,2023-08-10
"E03867","2090","Comercio",4,21,"Cali","Valle",66,4771692,2019-08-01
"E03868","3305","Servicios profesionales",1,19,"Medellin","Antioquia",29,,2022-08-15
"E03869","4623","Comercio",4,45,"Cali","Valle",109,9715314,2016-01-19
"E03870","6353","Salud",4,14,"Medellin","Antioquia",72,2777060,2019-02-02
"E03871","5373","Inmobiliario",2,50,"Bogota","Cundinamarca",7,2589328,2024-06-05
"E03872","7319","TIC",1,14,"Medellin","Antioquia",228,419255,2006-04-11
"E03873","1485","Administracion publica",3,20,"Medellin","Antioquia",92,2435446,2017-06-12
"E03874","8849","Educacion",1,38,"Barranquilla","Atlantico",151,832574,2012-08-07
"E03875","5531","Agricultura",4,87,"Medellin","Antioquia",109,27999919,2016-01-19
"E03876","5440","Inmobiliario",1,26,"Medellin","Antioquia",212,650612,2007-08-04
"E03877","6562","Mineria",4,72,"Barranquilla","Atlantico",41,16191060,2021-08-20
"E03878","2738","Comercio",3,25,"Barranquilla","Atlantico",98,,2016-12-14
"E03879","6008","Energia",5,61,"Bucaramanga","Santander",213,19264666,2007-07-05
"E03880","9794","Administracion publica",2,22,"Pereira","Risaralda",201,1040559,2008-06-29
"E03881","3051","Educacion",3,12,"Bogota","Cundinamarca",43,1517101,2021-06-21
"E03882","1427","Educacion",2,55,"Cali","Valle",7,,2024-06-05
"E03883","7481","Construccion",5,31,"Cali","Valle",124,9483208,2014-10-26
"E03884","4265","Inmobiliario",1,11,"Medellin","Antioquia",193,234918,2009-02-24
"E03885","8752","TIC",1,83,"Medellin","Antioquia",160,1950979,2011-11-11
"E03886","7391","Transporte",4,29,"Bogota","Cundinamarca",176,6209948,2010-07-19
"E03887","9362","Agricultura",3,8,"Medellin","Antioquia",59,768460,2020-02-27
"E03888","8075","Agricultura",3,8,"Medellin","Antioquia",58,984883,2020-03-28
"E03889","9310","Manufactura",5,24,"Bogota","Cundinamarca",117,10024713,2015-05-24
"E03890","4703","Financiero",1,11,"Bogota","Cundinamarca",143,,2013-04-04
"E03891","5212","Agricultura",4,51,"Medellin","Antioquia",136,10907581,2013-10-31
"E03892","1641","Agricultura",5,24,"Cali","Valle",57,11282831,2020-04-27
"E03893","7323","TIC",2,113,"Bogota","Cundinamarca",219,4925572,2007-01-06
"E03894","8892","Alojamiento y comida",2,4,"Bogota","Cundinamarca",204,203188,2008-03-31
"E03895","2734","Alojamiento y comida",3,57,"Medellin","Antioquia",175,7704075,2010-08-18
"E03896","8755","Manufactura",5,22,"Cali","Valle",75,7735353,2018-11-04
"E03897","4706","Agricultura",5,21,"Medellin","Antioquia",46,8890980,2021-03-23
"E03898","9687","Agricultura",4,30,"Manizales","Caldas",8,6395345,2024-05-06
"E03899","8489","Comercio",3,20,"Bogota","Cundinamarca",29,,2022-08-15
"E03900","5391","Comercio",2,56,"Bogota","Cundinamarca",170,2346215,2011-01-15
"E03901","9220","Construccion",4,19,,,147,4238795,2012-12-05
"E03902","7716","Salud",3,37,"Barranquilla","Atlantico",232,3573320,2005-12-12
"E03903","3125","Inmobiliario",1,25,,,150,691566,2012-09-06
"E03904","2299","TIC",1,20,"Bogota","Cundinamarca",28,487101,2022-09-14
"E03905","8481","TIC",1,30,"Barranquilla","Atlantico",31,839516,2022-06-16
"E03906","9475","Alojamiento y comida",3,29,"Medellin","Antioquia",180,,2010-03-21
"E03907","4425","Inmobiliario",1,63,"Pereira","Risaralda",172,1308838,2010-11-16
"E03908","4885","Inmobiliario",1,36,"Bogota","Cundinamarca",42,,2021-07-21
"E03909","2745","Salud",4,12,"Cali","Valle",37,2666641,2021-12-18
"E03910","9320","Administracion publica",1,6,"Pereira","Risaralda",54,,2020-07-26
"E03911","7264","Manufactura",4,56,"Bogota","Cundinamarca",79,10623083,2018-07-07
"E03912","9439","Inmobiliario",2,23,"Barranquilla","Atlantico",216,1324757,2007-04-06
"E03913","3385","Mineria",4,16,"Bucaramanga","Santander",77,3863571,2018-09-05
"E03914","1380","Financiero",2,31,"Bogota","Cundinamarca",36,,2022-01-17
"E03915","8470","Energia",4,39,"Medellin","Antioquia",141,9349039,2013-06-03
"E03916","8266","Transporte",3,19,"Manizales","Caldas",189,3301711,2009-06-24
"E03917","4811","Transporte",5,35,"Bucaramanga","Santander",127,12840962,2014-07-28
"E03918","8935","Administracion publica",2,7,"Medellin","Antioquia",202,377741,2008-05-30
"E03919","9715","TIC",1,7,"Pereira","Risaralda",24,,2023-01-12
"E03920","5683","Construccion",5,52,"Bogota","Cundinamarca",35,15026184,2022-02-16
"E03921","4254","Construccion",4,90,"Manizales","Caldas",233,19843317,2005-11-12
"E03922","9972","Energia",5,21,"Bogota","Cundinamarca",31,5848014,2022-06-16
"E03923","6244","Transporte",5,41,"Barranquilla","Atlantico",38,12209955,2021-11-18
"E03924","9709","Construccion",5,23,"Bogota","Cundinamarca",104,7067397,2016-06-17
"E03925","6687","Comercio",4,15,"Bogota","Cundinamarca",94,2917797,2017-04-13
"E03926","6454","Servicios profesionales",1,30,"Bogota","Cundinamarca",30,753991,2022-07-16
"E03927","7719","Energia",4,16,"Manizales","Caldas",9,3855258,2024-04-06
"E03928","9538","Agricultura",5,14,"Manizales","Caldas",167,4787037,2011-04-15
"E03929","3467","TIC",2,20,"Bogota","Cundinamarca",11,,2024-02-06
