"id_empresa","id_servicio","fecha_uso","canal"
"E02875","SV015",2024-06-30,"presencial"
"E02920","SV024",2024-06-30,"autogestion"
"E02965","SV013",2024-06-30,"virtual"
"E02980","SV028",2024-06-30,"presencial"
"E02980","SV024",2024-06-30,"presencial"
"E03043","SV031",2024-06-30,"presencial"
"E03097","SV031",2024-06-30,"virtual"
"E03111","SV026",2024-06-30,"autogestion"
"E03173","SV013",2024-06-30,"virtual"
"E03183","SV038",2024-06-30,"autogestion"
"E03217","SV024",2024-06-30,"virtual"
"E03222","SV032",2024-06-30,"virtual"
"E03260","SV025",2024-06-30,"virtual"
"E03376","SV013",2024-06-30,"presencial"
"E03380","SV013",2024-06-30,"presencial"
"E03467","SV010",2024-06-30,"presencial"
"E03475","SV024",2024-06-30,"autogestion"
"E03479","SV010",2024-06-30,"autogestion"
"E03695","SV021",2024-06-30,"presencial"
"E03741","SV031",2024-06-30,"autogestion"
"E03774","SV028",2024-06-30,"presencial"
"E03876","SV029",2024-06-30,"autogestion"
"E03888","SV011",2024-06-30,"presencial"
"E04150","SV038",2024-06-30,"presencial"
"E04197","SV028",2024-06-30,"virtual"
"E04364","SV029",2024-06-30,"autogestion"
"E04391","SV039",2024-06-30,"virtual"
"E04480","SV024",2024-06-30,"autogestion"
"E04500","SV016",2024-06-30,"virtual"
"E04581","SV024",2024-06-30,"virtual"
"E04630","SV013",2024-06-30,"presencial"
"E04772","SV029",2024-06-30,"autogestion"
"E04829","SV040",2024-06-30,"presencial"
"E04873","SV028",2024-06-30,"presencial"
"E04900","SV006",2024-06-30,"autogestion"
"E04914","SV003",2024-06-30,"autogestion"
"E04923","SV035",2024-06-30,"virtual"
"E04957","SV012",2024-06-30,"virtual"
"E04963","SV024",2024-06-30,"virtual"
"E00016","SV034",2024-07-01,"presencial"
"E00032","SV013",2024-07-01,"virtual"
"E00082","SV031",2024-07-01,"autogestion"
"E00157","SV015",2024-07-01,"presencial"
"E00163","SV026",2024-07-01,"autogestion"
"E00313","SV026",2024-07-01,"autogestion"
"E00353","SV011",2024-07-01,"autogestion"
"E00407","SV016",2024-07-01,"autogestion"
"E00436","SV024",2024-07-01,"presencial"
"E00472","SV028",2024-07-01,"autogestion"
"E00504","SV005",2024-07-01,"presencial"
"E00568","SV004",2024-07-01,"virtual"
"E00624","SV028",2024-07-01,"autogestion"
"E00767","SV031",2024-07-01,"presencial"
"E00812","SV028",2024-07-01,"virtual"
"E00820","SV013",2024-07-01,"virtual"
"E00831","SV002",2024-07-01,"autogestion"
"E00941","SV031",2024-07-01,"autogestion"
"E01118","SV024",2024-07-01,"virtual"
"E01142","SV031",2024-07-01,"autogestion"
"E01153","SV015",2024-07-01,"virtual"
"E01156","SV028",2024-07-01,"virtual"
"E01157","SV015",2024-07-01,"presencial"
"E01165","SV040",2024-07-01,"presencial"
"E01186","SV031",2024-07-01,"presencial"
"E01238","SV028",2024-07-01,"presencial"
"E01263","SV005",2024-07-01,"virtual"
"E01382","SV021",2024-07-01,"presencial"
"E01417","SV009",2024-07-01,"autogestion"
"E01493","SV031",2024-07-01,"presencial"
"E01551","SV038",2024-07-01,"presencial"
"E01621","SV020",2024-07-01,"virtual"
"E01683","SV028",2024-07-01,"presencial"
"E01691","SV011",2024-07-01,"autogestion"
"E01754","SV033",2024-07-01,"virtual"
"E01783","SV028",2024-07-01,"autogestion"
"E01783","SV028",2024-07-01,"presencial"
"E01935","SV013",2024-07-01,"virtual"
"E02019","SV031",2024-07-01,"virtual"
"E02075","SV001",2024-07-01,"virtual"
"E02108","SV016",2024-07-01,"presencial"
"E02254","SV023",2024-07-01,"virtual"
"E02322","SV040",2024-07-01,"virtual"
"E02407","SV004",2024-07-01,"virtual"
"E02571","SV015",2024-07-01,"autogestion"
"E02640","SV031",2024-07-01,"autogestion"
"E02647","SV031",2024-07-01,"presencial"
"E02650","SV039",2024-07-01,"presencial"
"E02730","SV013",2024-07-01,"presencial"
"E02830","SV002",2024-07-01,"presencial"
"E02833","SV005",2024-07-01,"autogestion"
"E02912","SV009",2024-07-01,"presencial"
"E02989","SV040",2024-07-01,"virtual"
"E03002","SV009",2024-07-01,"presencial"
"E03073","SV024",2024-07-01,"autogestion"
"E03079","SV021",2024-07-01,"virtual"
"E03133","SV004",2024-07-01,"presencial"
"E03182","SV028",2024-07-01,"presencial"
"E03195","SV029",2024-07-01,"virtual"
"E03204","SV034",2024-07-01,"virtual"
"E03253","SV014",2024-07-01,"presencial"
"E03297","SV028",2024-07-01,"virtual"
"E03320","SV038",2024-07-01,"autogestion"
"E03420","SV005",2024-07-01,"presencial"
"E03431","SV038",2024-07-01,"virtual"
"E03463","SV038",2024-07-01,"virtual"
"E03491","SV006",2024-07-01,"virtual"
"E03555","SV013",2024-07-01,"virtual"
"E03565","SV039",2024-07-01,"presencial"
"E03569","SV030",2024-07-01,"virtual"
"E03589","SV015",2024-07-01,"presencial"
"E03611","SV012",2024-07-01,"autogestion"
"E03746","SV031",2024-07-01,"presencial"
"E03761","SV039",2024-07-01,"presencial"
"E03864","SV031",2024-07-01,"presencial"
"E03886","SV031",2024-07-01,"virtual"
"E03899","SV012",2024-07-01,"virtual"
"E04090","SV003",2024-07-01,"presencial"
"E04169","SV038",2024-07-01,"autogestion"
"E04252","SV031",2024-07-01,"presencial"
"E04299","SV024",2024-07-01,"virtual"
"E04346","SV015",2024-07-01,"presencial"
"E04416","SV002",2024-07-01,"virtual"
"E04488","SV028",2024-07-01,"presencial"
"E04554","SV023",2024-07-01,"autogestion"
"E04600","SV028",2024-07-01,"autogestion"
"E04707","SV029",2024-07-01,"virtual"
"E04708","SV022",2024-07-01,"presencial"
"E04726","SV009",2024-07-01,"autogestion"
"E04728","SV015",2024-07-01,"presencial"
"E04810","SV014",2024-07-01,"autogestion"
"E04819","SV004",2024-07-01,"virtual"
"E04827","SV005",2024-07-01,"presencial"
"E04869","SV031",2024-07-01,"virtual"
"E00029","SV031",2024-07-02,"autogestion"
"E00040","SV010",2024-07-02,"autogestion"
"E00336","SV013",2024-07-02,"virtual"
"E00338","SV026",2024-07-02,"virtual"
"E00341","SV006",2024-07-02,"autogestion"
"E00509","SV004",2024-07-02,"autogestion"
"E00529","SV008",2024-07-02,"autogestion"
"E00581","SV028",2024-07-02,"virtual"
"E00604","SV022",2024-07-02,"virtual"
"E00682","SV031",2024-07-02,"autogestion"
"E00726","SV037",2024-07-02,"virtual"
"E00757","SV012",2024-07-02,"presencial"
"E00865","SV015",2024-07-02,"presencial"
"E00929","SV013",2024-07-02,"presencial"
"E00954","SV013",2024-07-02,"autogestion"
"E00968","SV011",2024-07-02,"virtual"
"E00976","SV031",2024-07-02,"presencial"
"E01145","SV031",2024-07-02,"autogestion"
"E01179","SV026",2024-07-02,"virtual"
"E01181","SV031",2024-07-02,"autogestion"
"E01185","SV033",2024-07-02,"autogestion"
"E01200","SV011",2024-07-02,"autogestion"
"E01228","SV017",2024-07-02,"virtual"
"E01304","SV034",2024-07-02,"virtual"
"E01319","SV039",2024-07-02,"presencial"
"E01451","SV015",2024-07-02,"virtual"
"E01491","SV028",2024-07-02,"presencial"
"E01493","SV031",2024-07-02,"presencial"
"E01572","SV002",2024-07-02,"virtual"
"E01585","SV005",2024-07-02,"presencial"
"E01614","SV029",2024-07-02,"presencial"
"E01729","SV011",2024-07-02,"presencial"
"E01745","SV034",2024-07-02,"virtual"
"E01764","SV011",2024-07-02,"presencial"
"E01802","SV005",2024-07-02,"autogestion"
"E01831","SV011",2024-07-02,"presencial"
"E01851","SV038",2024-07-02,"presencial"
"E01879","SV011",2024-07-02,"presencial"
"E01891","SV028",2024-07-02,"presencial"
"E01933","SV001",2024-07-02,"autogestion"
"E01977","SV009",2024-07-02,"presencial"
"E02041","SV031",2024-07-02,"virtual"
"E02071","SV022",2024-07-02,"presencial"
"E02084","SV017",2024-07-02,"autogestion"
"E02164","SV018",2024-07-02,"autogestion"
"E02226","SV036",2024-07-02,"virtual"
"E02252","SV015",2024-07-02,"virtual"
"E02283","SV022",2024-07-02,"presencial"
"E02286","SV038",2024-07-02,"autogestion"
"E02345","SV030",2024-07-02,"presencial"
"E02362","SV038",2024-07-02,"presencial"
"E02442","SV011",2024-07-02,"virtual"
"E02459","SV017",2024-07-02,"autogestion"
"E02467","SV004",2024-07-02,"virtual"
"E02488","SV033",2024-07-02,"virtual"
"E02497","SV011",2024-07-02,"virtual"
"E02531","SV036",2024-07-02,"presencial"
"E02536","SV031",2024-07-02,"virtual"
"E02661","SV031",2024-07-02,"virtual"
"E02698","SV028",2024-07-02,"presencial"
"E02706","SV028",2024-07-02,"presencial"
"E02789","SV036",2024-07-02,"autogestion"
"E02822","SV024",2024-07-02,"presencial"
"E02884","SV015",2024-07-02,"presencial"
"E02886","SV030",2024-07-02,"presencial"
"E02896","SV003",2024-07-02,"presencial"
"E03017","SV015",2024-07-02,"presencial"
"E03035","SV023",2024-07-02,"autogestion"
"E03134","SV015",2024-07-02,"autogestion"
"E03175","SV008",2024-07-02,"virtual"
"E03202","SV011",2024-07-02,"autogestion"
"E03236","SV005",2024-07-02,"presencial"
"E03276","SV031",2024-07-02,"presencial"
"E03325","SV024",2024-07-02,"presencial"
"E03349","SV011",2024-07-02,"virtual"
"E03494","SV011",2024-07-02,"presencial"
"E03523","SV039",2024-07-02,"autogestion"
"E03541","SV031",2024-07-02,"presencial"
"E03656","SV016",2024-07-02,"virtual"
"E03668","SV022",2024-07-02,"presencial"
"E03694","SV015",2024-07-02,"autogestion"
"E03773","SV030",2024-07-02,"virtual"
"E03788","SV038",2024-07-02,"autogestion"
"E03793","SV023",2024-07-02,"presencial"
"E03803","SV034",2024-07-02,"presencial"
"E03814","SV007",2024-07-02,"virtual"
"E03955","SV015",2024-07-02,"virtual"
"E03966","SV038",2024-07-02,"presencial"
"E04017","SV012",2024-07-02,"autogestion"
"E04060","SV028",2024-07-02,"presencial"
"E04097","SV015",2024-07-02,"autogestion"
"E04148","SV031",2024-07-02,"autogestion"
"E04254","SV015",2024-07-02,"virtual"
"E04266","SV040",2024-07-02,"virtual"
"E04335","SV025",2024-07-02,"autogestion"
"E04422","SV031",2024-07-02,"presencial"
"E04451","SV030",2024-07-02,"presencial"
"E04496","SV011",2024-07-02,"autogestion"
"E04549","SV028",2024-07-02,"virtual"
"E04552","SV040",2024-07-02,"virtual"
"E04647","SV028",2024-07-02,"autogestion"
"E04653","SV003",2024-07-02,"presencial"
"E04727","SV015",2024-07-02,"presencial"
"E04749","SV027",2024-07-02,"presencial"
"E04870","SV031",2024-07-02,"autogestion"
"E04893","SV010",2024-07-02,"presencial"
"E04897","SV002",2024-07-02,"presencial"
"E04900","SV039",2024-07-02,"virtual"
"E04912","SV024",2024-07-02,"autogestion"
"E04948","SV012",2024-07-02,"autogestion"
"E00027","SV004",2024-07-03,"virtual"
"E00102","SV034",2024-07-03,"presencial"
"E00117","SV025",2024-07-03,"virtual"
"E00120","SV028",2024-07-03,"autogestion"
"E00182","SV031",2024-07-03,"autogestion"
"E00212","SV004",2024-07-03,"autogestion"
"E00273","SV002",2024-07-03,"autogestion"
"E00302","SV036",2024-07-03,"presencial"
"E00319","SV026",2024-07-03,"virtual"
"E00411","SV038",2024-07-03,"presencial"
"E00430","SV038",2024-07-03,"autogestion"
"E00486","SV011",2024-07-03,"presencial"
"E00507","SV012",2024-07-03,"presencial"
"E00526","SV003",2024-07-03,"virtual"
"E00584","SV005",2024-07-03,"presencial"
"E00592","SV006",2024-07-03,"presencial"
"E00612","SV002",2024-07-03,"virtual"
"E00665","SV032",2024-07-03,"virtual"
"E00747","SV004",2024-07-03,"virtual"
"E00774","SV015",2024-07-03,"virtual"
"E00806","SV031",2024-07-03,"virtual"
"E00854","SV003",2024-07-03,"presencial"
"E00898","SV005",2024-07-03,"virtual"
"E01081","SV004",2024-07-03,"autogestion"
"E01091","SV032",2024-07-03,"autogestion"
"E01117","SV024",2024-07-03,"presencial"
"E01141","SV040",2024-07-03,"autogestion"
"E01168","SV003",2024-07-03,"presencial"
"E01171","SV005",2024-07-03,"presencial"
"E01375","SV013",2024-07-03,"autogestion"
"E01530","SV028",2024-07-03,"autogestion"
"E01603","SV023",2024-07-03,"autogestion"
"E01750","SV021",2024-07-03,"virtual"
"E01784","SV038",2024-07-03,"virtual"
"E01787","SV024",2024-07-03,"autogestion"
"E01865","SV031",2024-07-03,"presencial"
"E02129","SV013",2024-07-03,"presencial"
"E02228","SV009",2024-07-03,"presencial"
"E02319","SV002",2024-07-03,"autogestion"
"E02363","SV034",2024-07-03,"virtual"
"E02464","SV034",2024-07-03,"autogestion"
"E02574","SV019",2024-07-03,"virtual"
"E02601","SV031",2024-07-03,"autogestion"
"E02652","SV029",2024-07-03,"presencial"
"E02697","SV024",2024-07-03,"autogestion"
"E02701","SV038",2024-07-03,"virtual"
"E02755","SV016",2024-07-03,"autogestion"
"E02838","SV031",2024-07-03,"presencial"
"E02879","SV012",2024-07-03,"presencial"
"E02922","SV018",2024-07-03,"virtual"
"E02928","SV031",2024-07-03,"presencial"
"E03056","SV012",2024-07-03,"presencial"
"E03085","SV034",2024-07-03,"presencial"
"E03109","SV009",2024-07-03,"virtual"
"E03287","SV038",2024-07-03,"presencial"
"E03324","SV038",2024-07-03,"virtual"
"E03344","SV002",2024-07-03,"virtual"
"E03351","SV028",2024-07-03,"virtual"
"E03384","SV031",2024-07-03,"autogestion"
"E03453","SV013",2024-07-03,"autogestion"
"E03511","SV028",2024-07-03,"autogestion"
"E03518","SV026",2024-07-03,"presencial"
"E03573","SV009",2024-07-03,"virtual"
"E03699","SV008",2024-07-03,"presencial"
"E03788","SV015",2024-07-03,"autogestion"
"E03860","SV031",2024-07-03,"presencial"
"E03878","SV038",2024-07-03,"virtual"
"E04221","SV013",2024-07-03,"virtual"
"E04254","SV031",2024-07-03,"presencial"
"E04258","SV009",2024-07-03,"presencial"
"E04313","SV031",2024-07-03,"virtual"
"E04330","SV031",2024-07-03,"virtual"
"E04352","SV026",2024-07-03,"virtual"
"E04402","SV009",2024-07-03,"autogestion"
"E04472","SV026",2024-07-03,"autogestion"
"E04606","SV040",2024-07-03,"presencial"
"E04633","SV013",2024-07-03,"presencial"
"E04635","SV038",2024-07-03,"virtual"
"E04662","SV040",2024-07-03,"presencial"
"E04750","SV013",2024-07-03,"autogestion"
"E04808","SV031",2024-07-03,"presencial"
"E04822","SV013",2024-07-03,"presencial"
"E04893","SV008",2024-07-03,"virtual"
"E04983","SV012",2024-07-03,"presencial"
"E04987","SV027",2024-07-03,"autogestion"
"E00068","SV015",2024-07-04,"presencial"
"E00107","SV024",2024-07-04,"virtual"
"E00175","SV034",2024-07-04,"presencial"
"E00255","SV036",2024-07-04,"autogestion"
"E00265","SV038",2024-07-04,"virtual"
"E00375","SV033",2024-07-04,"presencial"
"E00397","SV031",2024-07-04,"autogestion"
"E00470","SV031",2024-07-04,"virtual"
"E00554","SV028",2024-07-04,"autogestion"
"E00560","SV034",2024-07-04,"autogestion"
"E00660","SV026",2024-07-04,"virtual"
"E00753","SV008",2024-07-04,"presencial"
"E00760","SV024",2024-07-04,"virtual"
"E00836","SV037",2024-07-04,"presencial"
"E00845","SV011",2024-07-04,"virtual"
"E00849","SV016",2024-07-04,"presencial"
"E00924","SV001",2024-07-04,"presencial"
"E01037","SV021",2024-07-04,"autogestion"
"E01051","SV013",2024-07-04,"presencial"
"E01091","SV021",2024-07-04,"virtual"
"E01161","SV011",2024-07-04,"virtual"
"E01197","SV038",2024-07-04,"virtual"
"E01332","SV018",2024-07-04,"virtual"
"E01385","SV032",2024-07-04,"virtual"
"E01540","SV016",2024-07-04,"presencial"
"E01620","SV006",2024-07-04,"presencial"
"E01644","SV028",2024-07-04,"presencial"
"E01713","SV029",2024-07-04,"virtual"
"E01815","SV014",2024-07-04,"virtual"
"E01890","SV015",2024-07-04,"autogestion"
"E01968","SV012",2024-07-04,"autogestion"
"E01975","SV029",2024-07-04,"virtual"
"E02069","SV013",2024-07-04,"presencial"
"E02106","SV038",2024-07-04,"virtual"
"E02144","SV006",2024-07-04,"autogestion"
"E02241","SV031",2024-07-04,"virtual"
"E02247","SV028",2024-07-04,"autogestion"
"E02335","SV031",2024-07-04,"presencial"
"E02337","SV038",2024-07-04,"virtual"
"E02404","SV013",2024-07-04,"autogestion"
"E02411","SV023",2024-07-04,"autogestion"
"E02470","SV031",2024-07-04,"presencial"
"E02482","SV031",2024-07-04,"autogestion"
"E02501","SV033",2024-07-04,"autogestion"
"E02503","SV008",2024-07-04,"autogestion"
"E02526","SV013",2024-07-04,"autogestion"
"E02541","SV015",2024-07-04,"autogestion"
"E02605","SV028",2024-07-04,"autogestion"
"E02617","SV031",2024-07-04,"presencial"
"E02693","SV004",2024-07-04,"presencial"
"E02775","SV028",2024-07-04,"autogestion"
"E02777","SV013",2024-07-04,"virtual"
"E02817","SV002",2024-07-04,"presencial"
"E02881","SV038",2024-07-04,"autogestion"
"E02953","SV032",2024-07-04,"autogestion"
"E02956","SV013",2024-07-04,"autogestion"
"E02982","SV013",2024-07-04,"presencial"
"E03011","SV005",2024-07-04,"virtual"
"E03025","SV038",2024-07-04,"virtual"
"E03033","SV004",2024-07-04,"presencial"
"E03064","SV038",2024-07-04,"virtual"
"E03065","SV023",2024-07-04,"presencial"
"E03072","SV029",2024-07-04,"presencial"
"E03086","SV014",2024-07-04,"presencial"
"E03314","SV005",2024-07-04,"autogestion"
"E03378","SV015",2024-07-04,"autogestion"
"E03390","SV004",2024-07-04,"autogestion"
"E03430","SV034",2024-07-04,"autogestion"
"E03441","SV006",2024-07-04,"autogestion"
"E03443","SV031",2024-07-04,"virtual"
"E03449","SV034",2024-07-04,"virtual"
"E03503","SV008",2024-07-04,"virtual"
"E03629","SV031",2024-07-04,"presencial"
"E03635","SV026",2024-07-04,"virtual"
"E03694","SV015",2024-07-04,"presencial"
"E03706","SV038",2024-07-04,"presencial"
"E03757","SV031",2024-07-04,"autogestion"
"E03816","SV017",2024-07-04,"presencial"
"E03845","SV014",2024-07-04,"virtual"
"E03879","SV031",2024-07-04,"virtual"
"E03906","SV013",2024-07-04,"virtual"
"E03954","SV040",2024-07-04,"autogestion"
"E04004","SV006",2024-07-04,"presencial"
"E04006","SV040",2024-07-04,"presencial"
"E04041","SV028",2024-07-04,"presencial"
"E04174","SV034",2024-07-04,"virtual"
"E04315","SV031",2024-07-04,"virtual"
"E04355","SV009",2024-07-04,"presencial"
"E04386","SV024",2024-07-04,"autogestion"
"E04405","SV013",2024-07-04,"presencial"
"E04520","SV031",2024-07-04,"virtual"
"E04615","SV013",2024-07-04,"virtual"
"E04633","SV011",2024-07-04,"presencial"
"E04811","SV013",2024-07-04,"presencial"
"E04858","SV028",2024-07-04,"presencial"
"E04894","SV010",2024-07-04,"presencial"
"E04970","SV005",2024-07-04,"presencial"
"E00040","SV011",2024-07-05,"presencial"
"E00045","SV005",2024-07-05,"autogestion"
"E00131","SV039",2024-07-05,"presencial"
"E00134","SV028",2024-07-05,"presencial"
"E00213","SV016",2024-07-05,"autogestion"
"E00276","SV029",2024-07-05,"presencial"
"E00534","SV013",2024-07-05,"autogestion"
"E00549","SV011",2024-07-05,"presencial"
"E00731","SV013",2024-07-05,"autogestion"
"E00881","SV038",2024-07-05,"virtual"
"E00897","SV031",2024-07-05,"presencial"
"E01040","SV021",2024-07-05,"virtual"
"E01213","SV008",2024-07-05,"virtual"
"E01243","SV006",2024-07-05,"presencial"
"E01364","SV005",2024-07-05,"autogestion"
"E01417","SV024",2024-07-05,"autogestion"
"E01466","SV003",2024-07-05,"virtual"
"E01466","SV032",2024-07-05,"presencial"
"E01596","SV028",2024-07-05,"presencial"
"E01660","SV038",2024-07-05,"virtual"
"E01769","SV024",2024-07-05,"presencial"
"E01857","SV021",2024-07-05,"virtual"
"E01878","SV031",2024-07-05,"autogestion"
"E01992","SV011",2024-07-05,"autogestion"
"E02109","SV013",2024-07-05,"presencial"
"E02203","SV031",2024-07-05,"presencial"
"E02387","SV015",2024-07-05,"presencial"
"E02496","SV030",2024-07-05,"virtual"
"E02529","SV026",2024-07-05,"autogestion"
"E02601","SV028",2024-07-05,"autogestion"
"E02606","SV040",2024-07-05,"autogestion"
"E02644","SV011",2024-07-05,"virtual"
"E02723","SV031",2024-07-05,"virtual"
"E02804","SV015",2024-07-05,"autogestion"
"E02882","SV015",2024-07-05,"virtual"
"E02946","SV038",2024-07-05,"presencial"
"E02953","SV035",2024-07-05,"presencial"
"E02957","SV026",2024-07-05,"presencial"
"E02978","SV034",2024-07-05,"presencial"
"E03120","SV018",2024-07-05,"presencial"
"E03170","SV015",2024-07-05,"virtual"
"E03263","SV002",2024-07-05,"autogestion"
"E03372","SV031",2024-07-05,"presencial"
"E03400","SV018",2024-07-05,"autogestion"
"E03515","SV009",2024-07-05,"autogestion"
"E03556","SV008",2024-07-05,"virtual"
"E03597","SV026",2024-07-05,"virtual"
"E03621","SV024",2024-07-05,"presencial"
"E03652","SV031",2024-07-05,"autogestion"
"E03666","SV035",2024-07-05,"autogestion"
"E03667","SV031",2024-07-05,"presencial"
"E03677","SV031",2024-07-05,"presencial"
"E03738","SV001",2024-07-05,"presencial"
"E03751","SV016",2024-07-05,"autogestion"
"E03771","SV024",2024-07-05,"autogestion"
"E03826","SV024",2024-07-05,"virtual"
"E03834","SV005",2024-07-05,"autogestion"
"E03856","SV031",2024-07-05,"virtual"
"E03889","SV040",2024-07-05,"virtual"
"E04148","SV040",2024-07-05,"autogestion"
"E04155","SV015",2024-07-05,"virtual"
"E04286","SV038",2024-07-05,"presencial"
"E04309","SV036",2024-07-05,"presencial"
"E04342","SV034",2024-07-05,"presencial"
"E04389","SV005",2024-07-05,"presencial"
"E04422","SV001",2024-07-05,"autogestion"
"E04455","SV028",2024-07-05,"autogestion"
"E04562","SV028",2024-07-05,"virtual"
"E04581","SV013",2024-07-05,"virtual"
"E04669","SV028",2024-07-05,"virtual"
"E04693","SV038",2024-07-05,"autogestion"
"E04766","SV017",2024-07-05,"virtual"
"E04776","SV006",2024-07-05,"autogestion"
"E04787","SV038",2024-07-05,"autogestion"
"E04798","SV003",2024-07-05,"presencial"
"E04829","SV029",2024-07-05,"virtual"
"E04847","SV031",2024-07-05,"presencial"
"E04885","SV028",2024-07-05,"autogestion"
"E04942","SV008",2024-07-05,"presencial"
"E04954","SV024",2024-07-05,"virtual"
"E04964","SV028",2024-07-05,"autogestion"
"E04964","SV011",2024-07-05,"virtual"
"E00023","SV004",2024-07-06,"virtual"
"E00033","SV021",2024-07-06,"autogestion"
"E00055","SV010",2024-07-06,"virtual"
"E00092","SV020",2024-07-06,"virtual"
"E00095","SV005",2024-07-06,"virtual"
"E00105","SV009",2024-07-06,"autogestion"
"E00116","SV029",2024-07-06,"virtual"
"E00122","SV015",2024-07-06,"presencial"
"E00265","SV015",2024-07-06,"autogestion"
"E00326","SV005",2024-07-06,"autogestion"
"E00339","SV040",2024-07-06,"virtual"
"E00348","SV031",2024-07-06,"virtual"
"E00390","SV034",2024-07-06,"autogestion"
"E00399","SV011",2024-07-06,"virtual"
"E00400","SV038",2024-07-06,"presencial"
"E00438","SV038",2024-07-06,"virtual"
"E00446","SV015",2024-07-06,"presencial"
"E00512","SV024",2024-07-06,"virtual"
"E00525","SV012",2024-07-06,"presencial"
"E00609","SV020",2024-07-06,"virtual"
"E00723","SV015",2024-07-06,"virtual"
"E00781","SV011",2024-07-06,"virtual"
"E00865","SV031",2024-07-06,"autogestion"
"E00885","SV006",2024-07-06,"autogestion"
"E00951","SV022",2024-07-06,"autogestion"
"E00987","SV020",2024-07-06,"autogestion"
"E00998","SV005",2024-07-06,"virtual"
"E01001","SV024",2024-07-06,"presencial"
"E01051","SV030",2024-07-06,"presencial"
"E01054","SV001",2024-07-06,"autogestion"
"E01057","SV022",2024-07-06,"virtual"
"E01058","SV024",2024-07-06,"presencial"
"E01096","SV031",2024-07-06,"virtual"
"E01164","SV015",2024-07-06,"autogestion"
"E01181","SV004",2024-07-06,"virtual"
"E01250","SV031",2024-07-06,"presencial"
"E01266","SV038",2024-07-06,"presencial"
"E01271","SV031",2024-07-06,"presencial"
"E01488","SV024",2024-07-06,"virtual"
"E01541","SV026",2024-07-06,"virtual"
"E01626","SV012",2024-07-06,"presencial"
"E01646","SV013",2024-07-06,"autogestion"
"E01670","SV011",2024-07-06,"virtual"
"E01685","SV040",2024-07-06,"autogestion"
"E01708","SV014",2024-07-06,"virtual"
"E01770","SV005",2024-07-06,"virtual"
"E01794","SV029",2024-07-06,"autogestion"
"E01960","SV031",2024-07-06,"virtual"
"E02060","SV034",2024-07-06,"virtual"
"E02081","SV040",2024-07-06,"autogestion"
"E02090","SV004",2024-07-06,"autogestion"
"E02093","SV031",2024-07-06,"presencial"
"E02124","SV028",2024-07-06,"presencial"
"E02177","SV011",2024-07-06,"presencial"
"E02235","SV028",2024-07-06,"virtual"
"E02354","SV015",2024-07-06,"autogestion"
"E02365","SV013",2024-07-06,"autogestion"
"E02425","SV031",2024-07-06,"virtual"
"E02537","SV006",2024-07-06,"presencial"
"E02559","SV018",2024-07-06,"presencial"
"E02669","SV038",2024-07-06,"presencial"
"E02707","SV038",2024-07-06,"presencial"
"E02711","SV031",2024-07-06,"presencial"
"E02711","SV011",2024-07-06,"virtual"
"E02760","SV028",2024-07-06,"autogestion"
"E02958","SV011",2024-07-06,"autogestion"
"E03044","SV028",2024-07-06,"virtual"
"E03096","SV024",2024-07-06,"autogestion"
"E03104","SV031",2024-07-06,"virtual"
"E03116","SV006",2024-07-06,"autogestion"
"E03142","SV034",2024-07-06,"presencial"
"E03265","SV040",2024-07-06,"virtual"
"E03317","SV004",2024-07-06,"autogestion"
"E03319","SV031",2024-07-06,"virtual"
"E03341","SV013",2024-07-06,"virtual"
"E03400","SV016",2024-07-06,"autogestion"
"E03430","SV040",2024-07-06,"virtual"
"E03444","SV011",2024-07-06,"autogestion"
"E03461","SV003",2024-07-06,"autogestion"
"E03495","SV031",2024-07-06,"autogestion"
"E03529","SV038",2024-07-06,"presencial"
"E03682","SV031",2024-07-06,"virtual"
"E03686","SV014",2024-07-06,"presencial"
"E03708","SV015",2024-07-06,"presencial"
"E03730","SV004",2024-07-06,"virtual"
"E03739","SV020",2024-07-06,"presencial"
"E03778","SV006",2024-07-06,"autogestion"
"E03841","SV017",2024-07-06,"autogestion"
"E03893","SV018",2024-07-06,"presencial"
"E03978","SV011",2024-07-06,"autogestion"
"E04052","SV031",2024-07-06,"autogestion"
"E04083","SV009",2024-07-06,"presencial"
"E04135","SV005",2024-07-06,"autogestion"
"E04199","SV022",2024-07-06,"presencial"
"E04307","SV029",2024-07-06,"autogestion"
"E04350","SV031",2024-07-06,"autogestion"
"E04414","SV013",2024-07-06,"virtual"
"E04472","SV002",2024-07-06,"presencial"
"E04620","SV031",2024-07-06,"presencial"
"E04627","SV023",2024-07-06,"virtual"
"E04643","SV015",2024-07-06,"virtual"
"E04698","SV038",2024-07-06,"presencial"
"E04806","SV034",2024-07-06,"autogestion"
"E04837","SV009",2024-07-06,"presencial"
"E04850","SV031",2024-07-06,"autogestion"
"E04855","SV038",2024-07-06,"presencial"
"E04883","SV009",2024-07-06,"presencial"
"E04964","SV005",2024-07-06,"autogestion"
"E04968","SV005",2024-07-06,"autogestion"
"E04976","SV011",2024-07-06,"autogestion"
"E00003","SV028",2024-07-07,"autogestion"
"E00054","SV018",2024-07-07,"autogestion"
"E00208","SV012",2024-07-07,"virtual"
"E00226","SV031",2024-07-07,"presencial"
"E00227","SV013",2024-07-07,"virtual"
"E00312","SV033",2024-07-07,"autogestion"
"E00431","SV034",2024-07-07,"autogestion"
"E00501","SV026",2024-07-07,"autogestion"
"E00531","SV029",2024-07-07,"virtual"
