id_empresa,anio_prev,anio_eval,y_true,y_pred,y_score,n_siniestros_prev,n_siniestros_eval,clase_riesgo,sector,regla,acierto
E04020,2023,2024,0,0,0.0,2.0,0.0,3,Comercio,top10_anio_previo,1
E04021,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04022,2023,2024,0,0,0.0,0.0,1.0,1,Administracion publica,top10_anio_previo,1
E04023,2023,2024,0,0,0.0,0.0,0.0,2,TIC,top10_anio_previo,1
E04024,2023,2024,0,0,0.0,2.0,2.0,4,Salud,top10_anio_previo,1
E04025,2023,2024,0,0,0.0,1.0,2.0,4,Alojamiento y comida,top10_anio_previo,1
E04026,2023,2024,0,0,0.0,1.0,0.0,2,Administracion publica,top10_anio_previo,1
E04027,2023,2024,0,0,0.0,0.0,1.0,2,Alojamiento y comida,top10_anio_previo,1
E04028,2023,2024,1,1,1.0,4.0,6.0,5,Mineria,top10_anio_previo,1
E04029,2023,2024,0,0,0.0,0.0,1.0,4,Energia,top10_anio_previo,1
E04030,2023,2024,0,0,0.0,1.0,2.0,3,Salud,top10_anio_previo,1
E04031,2023,2024,0,0,0.0,1.0,0.0,1,Educacion,top10_anio_previo,1
E04032,2023,2024,0,0,0.0,2.0,0.0,4,Transporte,top10_anio_previo,1
E04033,2023,2024,0,0,0.0,0.0,1.0,4,Salud,top10_anio_previo,1
E04034,2023,2024,0,0,0.0,0.0,2.0,1,Servicios profesionales,top10_anio_previo,1
E04035,2023,2024,0,0,0.0,1.0,1.0,1,Financiero,top10_anio_previo,1
E04036,2023,2024,0,0,0.0,0.0,0.0,3,Transporte,top10_anio_previo,1
E04037,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E04038,2023,2024,0,0,0.0,0.0,2.0,2,TIC,top10_anio_previo,1
E04039,2023,2024,0,0,0.0,0.0,1.0,3,Comercio,top10_anio_previo,1
E04040,2023,2024,0,0,0.0,1.0,1.0,1,Servicios profesionales,top10_anio_previo,1
E04041,2023,2024,0,0,0.0,1.0,1.0,3,Transporte,top10_anio_previo,1
E04042,2023,2024,0,0,0.0,1.0,0.0,2,Salud,top10_anio_previo,1
E04043,2023,2024,0,0,0.0,0.0,0.0,2,Inmobiliario,top10_anio_previo,1
E04044,2023,2024,0,0,0.0,1.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04045,2023,2024,0,0,0.0,2.0,0.0,1,Inmobiliario,top10_anio_previo,1
E04046,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E04047,2023,2024,0,0,0.0,3.0,2.0,4,Transporte,top10_anio_previo,1
E04048,2023,2024,0,0,0.0,1.0,0.0,2,Inmobiliario,top10_anio_previo,1
E04049,2023,2024,0,0,0.0,0.0,3.0,4,Manufactura,top10_anio_previo,1
E04050,2023,2024,0,0,0.0,1.0,0.0,2,Alojamiento y comida,top10_anio_previo,1
E04051,2023,2024,0,0,0.0,1.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04052,2023,2024,0,0,0.0,0.0,1.0,2,Financiero,top10_anio_previo,1
E04053,2023,2024,0,1,1.0,4.0,2.0,4,Mineria,top10_anio_previo,0
E04054,2023,2024,0,0,0.0,1.0,0.0,3,Comercio,top10_anio_previo,1
E04055,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E04056,2023,2024,0,0,0.0,3.0,1.0,3,Comercio,top10_anio_previo,1
E04057,2023,2024,0,0,0.0,1.0,0.0,1,TIC,top10_anio_previo,1
E04058,2023,2024,0,0,0.0,1.0,0.0,3,Agricultura,top10_anio_previo,1
E04059,2023,2024,0,0,0.0,2.0,3.0,4,Manufactura,top10_anio_previo,1
E04060,2023,2024,0,0,0.0,0.0,1.0,2,Educacion,top10_anio_previo,1
E04061,2023,2024,0,0,0.0,2.0,1.0,4,Construccion,top10_anio_previo,1
E04062,2023,2024,0,0,0.0,0.0,2.0,4,Transporte,top10_anio_previo,1
E04063,2023,2024,0,0,0.0,2.0,2.0,4,Salud,top10_anio_previo,1
E04064,2023,2024,0,0,0.0,0.0,1.0,3,Comercio,top10_anio_previo,1
E04065,2023,2024,0,0,0.0,0.0,0.0,2,Educacion,top10_anio_previo,1
E04066,2023,2024,0,0,0.0,3.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04067,2023,2024,0,0,0.0,3.0,2.0,3,Alojamiento y comida,top10_anio_previo,1
E04068,2023,2024,0,0,0.0,3.0,2.0,4,Construccion,top10_anio_previo,1
E04069,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E04070,2023,2024,0,0,0.0,2.0,0.0,2,Salud,top10_anio_previo,1
E04071,2023,2024,0,0,0.0,0.0,2.0,1,Inmobiliario,top10_anio_previo,1
E04072,2023,2024,0,0,0.0,0.0,0.0,2,Administracion publica,top10_anio_previo,1
E04073,2023,2024,0,0,0.0,0.0,0.0,4,Comercio,top10_anio_previo,1
E04074,2023,2024,0,0,0.0,0.0,1.0,5,Energia,top10_anio_previo,1
E04075,2023,2024,0,0,0.0,1.0,2.0,3,Manufactura,top10_anio_previo,1
E04076,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E04077,2023,2024,0,0,0.0,0.0,0.0,4,Salud,top10_anio_previo,1
E04078,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04079,2023,2024,0,0,0.0,0.0,2.0,3,Administracion publica,top10_anio_previo,1
E04080,2023,2024,0,0,0.0,1.0,0.0,1,Educacion,top10_anio_previo,1
E04081,2023,2024,0,0,0.0,0.0,0.0,2,Educacion,top10_anio_previo,1
E04082,2023,2024,0,0,0.0,3.0,0.0,3,Manufactura,top10_anio_previo,1
E04083,2023,2024,0,0,0.0,0.0,0.0,4,Manufactura,top10_anio_previo,1
E04084,2023,2024,0,0,0.0,1.0,0.0,3,Comercio,top10_anio_previo,1
E04085,2023,2024,1,1,1.0,23.0,26.0,5,Construccion,top10_anio_previo,1
E04086,2023,2024,0,0,0.0,2.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04087,2023,2024,0,0,0.0,0.0,1.0,5,Agricultura,top10_anio_previo,1
E04088,2023,2024,0,0,0.0,0.0,0.0,5,Construccion,top10_anio_previo,1
E04089,2023,2024,0,0,0.0,1.0,0.0,1,Financiero,top10_anio_previo,1
E04090,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E04091,2023,2024,0,0,0.0,2.0,1.0,2,Comercio,top10_anio_previo,1
E04092,2023,2024,0,0,0.0,3.0,0.0,3,Administracion publica,top10_anio_previo,1
E04093,2023,2024,0,0,0.0,0.0,2.0,1,TIC,top10_anio_previo,1
E04094,2023,2024,0,0,0.0,1.0,1.0,3,Educacion,top10_anio_previo,1
E04095,2023,2024,1,0,0.0,3.0,4.0,4,Agricultura,top10_anio_previo,0
E04096,2023,2024,0,0,0.0,0.0,0.0,4,Manufactura,top10_anio_previo,1
E04097,2023,2024,0,0,0.0,2.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04098,2023,2024,0,0,0.0,2.0,0.0,3,Energia,top10_anio_previo,1
E04099,2023,2024,0,0,0.0,0.0,1.0,2,Comercio,top10_anio_previo,1
E04100,2023,2024,0,0,0.0,0.0,1.0,4,Energia,top10_anio_previo,1
E04101,2023,2024,0,0,0.0,0.0,0.0,5,Manufactura,top10_anio_previo,1
E04102,2023,2024,0,1,1.0,4.0,2.0,4,Salud,top10_anio_previo,0
E04103,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04104,2023,2024,0,0,0.0,3.0,0.0,5,Manufactura,top10_anio_previo,1
E04105,2023,2024,0,0,0.0,0.0,1.0,4,Energia,top10_anio_previo,1
E04106,2023,2024,0,0,0.0,0.0,1.0,4,Agricultura,top10_anio_previo,1
E04107,2023,2024,0,0,0.0,2.0,0.0,4,Alojamiento y comida,top10_anio_previo,1
E04108,2023,2024,0,0,0.0,2.0,3.0,5,Mineria,top10_anio_previo,1
E04109,2023,2024,0,0,0.0,0.0,0.0,4,Manufactura,top10_anio_previo,1
E04110,2023,2024,0,0,0.0,0.0,1.0,4,Comercio,top10_anio_previo,1
E04111,2023,2024,0,0,0.0,1.0,0.0,3,Comercio,top10_anio_previo,1
E04112,2023,2024,0,0,0.0,0.0,1.0,4,Construccion,top10_anio_previo,1
E04113,2023,2024,0,0,0.0,0.0,0.0,1,Inmobiliario,top10_anio_previo,1
E04114,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E04115,2023,2024,1,0,0.0,0.0,5.0,4,Manufactura,top10_anio_previo,0
E04116,2023,2024,0,0,0.0,1.0,0.0,4,Energia,top10_anio_previo,1
E04117,2023,2024,0,0,0.0,1.0,0.0,2,Administracion publica,top10_anio_previo,1
E04118,2023,2024,0,0,0.0,0.0,0.0,1,Administracion publica,top10_anio_previo,1
E04119,2023,2024,0,0,0.0,2.0,1.0,5,Mineria,top10_anio_previo,1
E04120,2023,2024,0,0,0.0,2.0,0.0,4,Salud,top10_anio_previo,1
E04121,2023,2024,0,0,0.0,0.0,1.0,1,Inmobiliario,top10_anio_previo,1
E04122,2023,2024,0,0,0.0,2.0,0.0,5,Construccion,top10_anio_previo,1
E04123,2023,2024,0,1,1.0,5.0,3.0,4,Manufactura,top10_anio_previo,0
E04124,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E04125,2023,2024,0,0,0.0,0.0,0.0,4,Agricultura,top10_anio_previo,1
E04126,2023,2024,0,0,0.0,1.0,1.0,5,Transporte,top10_anio_previo,1
E04127,2023,2024,1,1,1.0,9.0,13.0,5,Construccion,top10_anio_previo,1
E04128,2023,2024,0,1,1.0,4.0,2.0,3,Transporte,top10_anio_previo,0
E04129,2023,2024,0,0,0.0,0.0,2.0,4,Energia,top10_anio_previo,1
E04130,2023,2024,0,1,1.0,6.0,1.0,4,Comercio,top10_anio_previo,0
E04131,2023,2024,0,1,1.0,4.0,2.0,3,Comercio,top10_anio_previo,0
E04132,2023,2024,0,0,0.0,1.0,2.0,2,Inmobiliario,top10_anio_previo,1
E04133,2023,2024,1,0,0.0,2.0,6.0,3,Educacion,top10_anio_previo,0
E04134,2023,2024,0,1,1.0,4.0,1.0,1,Financiero,top10_anio_previo,0
E04135,2023,2024,0,0,0.0,3.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04136,2023,2024,0,0,0.0,3.0,2.0,4,Manufactura,top10_anio_previo,1
E04137,2023,2024,0,0,0.0,1.0,0.0,1,Inmobiliario,top10_anio_previo,1
E04138,2023,2024,0,1,1.0,7.0,3.0,4,Transporte,top10_anio_previo,0
E04139,2023,2024,0,0,0.0,0.0,1.0,1,Inmobiliario,top10_anio_previo,1
E04140,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04141,2023,2024,0,0,0.0,2.0,1.0,3,Administracion publica,top10_anio_previo,1
E04142,2023,2024,0,0,0.0,1.0,1.0,2,TIC,top10_anio_previo,1
E04143,2023,2024,0,0,0.0,2.0,1.0,5,Energia,top10_anio_previo,1
E04144,2023,2024,0,0,0.0,3.0,3.0,5,Mineria,top10_anio_previo,1
E04145,2023,2024,0,0,0.0,1.0,0.0,1,Educacion,top10_anio_previo,1
E04146,2023,2024,0,0,0.0,0.0,0.0,2,Educacion,top10_anio_previo,1
E04147,2023,2024,0,0,0.0,0.0,1.0,3,Salud,top10_anio_previo,1
E04148,2023,2024,0,0,0.0,0.0,1.0,4,Salud,top10_anio_previo,1
E04149,2023,2024,0,0,0.0,0.0,0.0,3,Salud,top10_anio_previo,1
E04150,2023,2024,0,0,0.0,0.0,0.0,3,Agricultura,top10_anio_previo,1
E04151,2023,2024,0,0,0.0,2.0,1.0,5,Construccion,top10_anio_previo,1
E04152,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E04153,2023,2024,0,0,0.0,0.0,1.0,1,TIC,top10_anio_previo,1
E04154,2023,2024,0,0,0.0,1.0,0.0,4,Transporte,top10_anio_previo,1
E04155,2023,2024,0,0,0.0,0.0,1.0,1,Servicios profesionales,top10_anio_previo,1
E04156,2023,2024,0,0,0.0,1.0,3.0,5,Mineria,top10_anio_previo,1
E04157,2023,2024,0,0,0.0,0.0,1.0,2,Comercio,top10_anio_previo,1
E04158,2023,2024,0,0,0.0,0.0,0.0,3,Comercio,top10_anio_previo,1
E04159,2023,2024,0,0,0.0,0.0,1.0,5,Construccion,top10_anio_previo,1
E04160,2023,2024,0,0,0.0,0.0,0.0,3,Educacion,top10_anio_previo,1
E04161,2023,2024,0,0,0.0,0.0,1.0,5,Energia,top10_anio_previo,1
E04162,2023,2024,0,0,0.0,2.0,3.0,4,Comercio,top10_anio_previo,1
E04163,2023,2024,0,0,0.0,1.0,1.0,1,Servicios profesionales,top10_anio_previo,1
E04164,2023,2024,0,0,0.0,2.0,0.0,3,Comercio,top10_anio_previo,1
E04165,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E04166,2023,2024,0,0,0.0,3.0,0.0,3,Comercio,top10_anio_previo,1
E04167,2023,2024,0,0,0.0,3.0,2.0,4,Manufactura,top10_anio_previo,1
E04168,2023,2024,0,0,0.0,1.0,1.0,2,TIC,top10_anio_previo,1
E04169,2023,2024,0,0,0.0,0.0,0.0,3,Comercio,top10_anio_previo,1
E04170,2023,2024,1,1,1.0,8.0,5.0,4,Construccion,top10_anio_previo,1
E04171,2023,2024,0,1,1.0,4.0,1.0,4,Transporte,top10_anio_previo,0
E04172,2023,2024,0,0,0.0,2.0,0.0,3,Agricultura,top10_anio_previo,1
E04173,2023,2024,0,0,0.0,0.0,0.0,1,Inmobiliario,top10_anio_previo,1
E04174,2023,2024,0,0,0.0,0.0,0.0,1,Administracion publica,top10_anio_previo,1
E04175,2023,2024,0,0,0.0,1.0,0.0,1,TIC,top10_anio_previo,1
E04176,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04177,2023,2024,0,1,1.0,4.0,2.0,3,Comercio,top10_anio_previo,0
E04178,2023,2024,0,0,0.0,0.0,0.0,4,Manufactura,top10_anio_previo,1
E04179,2023,2024,0,1,1.0,4.0,0.0,4,Agricultura,top10_anio_previo,0
E04180,2023,2024,0,0,0.0,0.0,1.0,4,Comercio,top10_anio_previo,1
E04181,2023,2024,0,0,0.0,2.0,3.0,3,Comercio,top10_anio_previo,1
E04182,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04183,2023,2024,0,0,0.0,0.0,2.0,1,Inmobiliario,top10_anio_previo,1
E04184,2023,2024,0,0,0.0,0.0,1.0,3,Energia,top10_anio_previo,1
E04185,2023,2024,0,0,0.0,0.0,1.0,1,TIC,top10_anio_previo,1
E04186,2023,2024,0,0,0.0,2.0,2.0,1,Financiero,top10_anio_previo,1
E04187,2023,2024,0,0,0.0,1.0,2.0,4,Energia,top10_anio_previo,1
E04188,2023,2024,0,0,0.0,2.0,1.0,5,Manufactura,top10_anio_previo,1
E04189,2023,2024,0,0,0.0,3.0,3.0,5,Construccion,top10_anio_previo,1
E04190,2023,2024,0,0,0.0,0.0,1.0,5,Construccion,top10_anio_previo,1
E04191,2023,2024,0,0,0.0,0.0,2.0,3,Agricultura,top10_anio_previo,1
E04192,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04193,2023,2024,0,0,0.0,0.0,0.0,2,Educacion,top10_anio_previo,1
E04194,2023,2024,0,0,0.0,2.0,0.0,4,Construccion,top10_anio_previo,1
E04195,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E04196,2023,2024,0,0,0.0,0.0,1.0,4,Alojamiento y comida,top10_anio_previo,1
E04197,2023,2024,1,1,1.0,8.0,5.0,4,Energia,top10_anio_previo,1
E04198,2023,2024,0,0,0.0,0.0,0.0,2,Financiero,top10_anio_previo,1
E04199,2023,2024,0,0,0.0,2.0,0.0,5,Manufactura,top10_anio_previo,1
E04200,2023,2024,0,0,0.0,1.0,1.0,4,Mineria,top10_anio_previo,1
E04201,2023,2024,0,0,0.0,2.0,3.0,4,Comercio,top10_anio_previo,1
E04202,2023,2024,0,0,0.0,0.0,0.0,2,Salud,top10_anio_previo,1
E04203,2023,2024,1,1,1.0,9.0,9.0,5,Construccion,top10_anio_previo,1
E04204,2023,2024,0,0,0.0,1.0,1.0,4,Transporte,top10_anio_previo,1
E04205,2023,2024,0,1,1.0,6.0,3.0,4,Agricultura,top10_anio_previo,0
E04206,2023,2024,0,0,0.0,1.0,0.0,5,Construccion,top10_anio_previo,1
E04207,2023,2024,0,0,0.0,0.0,0.0,5,Construccion,top10_anio_previo,1
E04208,2023,2024,0,0,0.0,1.0,3.0,4,Manufactura,top10_anio_previo,1
E04209,2023,2024,0,0,0.0,2.0,3.0,5,Construccion,top10_anio_previo,1
E04210,2023,2024,0,0,0.0,0.0,0.0,3,Transporte,top10_anio_previo,1
E04211,2023,2024,0,0,0.0,0.0,0.0,3,Educacion,top10_anio_previo,1
E04212,2023,2024,0,0,0.0,2.0,0.0,5,Agricultura,top10_anio_previo,1
E04213,2023,2024,0,1,1.0,4.0,3.0,4,Manufactura,top10_anio_previo,0
E04214,2023,2024,0,0,0.0,3.0,3.0,5,Mineria,top10_anio_previo,1
E04215,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04216,2023,2024,0,0,0.0,0.0,0.0,2,TIC,top10_anio_previo,1
E04217,2023,2024,0,0,0.0,0.0,0.0,3,Salud,top10_anio_previo,1
E04218,2023,2024,0,0,0.0,2.0,1.0,2,Servicios profesionales,top10_anio_previo,1
E04219,2023,2024,0,1,1.0,4.0,1.0,4,Comercio,top10_anio_previo,0
E04220,2023,2024,0,0,0.0,0.0,1.0,2,TIC,top10_anio_previo,1
E04221,2023,2024,0,0,0.0,2.0,1.0,4,Comercio,top10_anio_previo,1
E04222,2023,2024,0,1,1.0,6.0,1.0,4,Agricultura,top10_anio_previo,0
E04223,2023,2024,0,0,0.0,0.0,0.0,2,Educacion,top10_anio_previo,1
E04224,2023,2024,0,0,0.0,1.0,0.0,3,Alojamiento y comida,top10_anio_previo,1
E04225,2023,2024,1,1,1.0,8.0,5.0,4,Transporte,top10_anio_previo,1
E04226,2023,2024,0,0,0.0,0.0,0.0,3,Salud,top10_anio_previo,1
E04227,2023,2024,0,0,0.0,0.0,0.0,2,Inmobiliario,top10_anio_previo,1
E04228,2023,2024,0,0,0.0,0.0,1.0,2,Administracion publica,top10_anio_previo,1
E04229,2023,2024,0,0,0.0,0.0,2.0,3,Comercio,top10_anio_previo,1
E04230,2023,2024,0,0,0.0,1.0,0.0,4,Salud,top10_anio_previo,1
E04231,2023,2024,0,0,0.0,0.0,0.0,5,Construccion,top10_anio_previo,1
E04232,2023,2024,1,1,1.0,9.0,4.0,5,Mineria,top10_anio_previo,1
E04233,2023,2024,0,0,0.0,0.0,1.0,1,Administracion publica,top10_anio_previo,1
E04234,2023,2024,0,0,0.0,1.0,2.0,4,Comercio,top10_anio_previo,1
E04235,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E04236,2023,2024,0,0,0.0,0.0,0.0,3,Manufactura,top10_anio_previo,1
E04237,2023,2024,0,0,0.0,1.0,2.0,5,Construccion,top10_anio_previo,1
E04238,2023,2024,0,0,0.0,1.0,0.0,1,Financiero,top10_anio_previo,1
E04239,2023,2024,0,0,0.0,0.0,0.0,1,Inmobiliario,top10_anio_previo,1
E04240,2023,2024,0,0,0.0,1.0,3.0,3,Alojamiento y comida,top10_anio_previo,1
E04241,2023,2024,0,1,1.0,6.0,1.0,5,Manufactura,top10_anio_previo,0
E04242,2023,2024,0,0,0.0,2.0,3.0,5,Energia,top10_anio_previo,1
E04243,2023,2024,1,1,1.0,8.0,6.0,4,Agricultura,top10_anio_previo,1
E04244,2023,2024,0,0,0.0,3.0,1.0,3,Manufactura,top10_anio_previo,1
E04245,2023,2024,0,0,0.0,0.0,0.0,3,Comercio,top10_anio_previo,1
E04246,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E04247,2023,2024,0,0,0.0,1.0,0.0,1,Financiero,top10_anio_previo,1
E04248,2023,2024,0,0,0.0,0.0,1.0,2,Educacion,top10_anio_previo,1
E04249,2023,2024,0,0,0.0,0.0,0.0,2,Educacion,top10_anio_previo,1
E04250,2023,2024,0,0,0.0,0.0,0.0,2,Servicios profesionales,top10_anio_previo,1
E04251,2023,2024,0,1,1.0,5.0,3.0,5,Construccion,top10_anio_previo,0
E04252,2023,2024,0,0,0.0,0.0,1.0,4,Comercio,top10_anio_previo,1
E04253,2023,2024,1,0,0.0,2.0,7.0,5,Construccion,top10_anio_previo,0
E04254,2023,2024,0,0,0.0,1.0,1.0,3,Comercio,top10_anio_previo,1
E04255,2023,2024,0,0,0.0,0.0,0.0,3,Comercio,top10_anio_previo,1
E04256,2023,2024,0,0,0.0,0.0,0.0,4,Alojamiento y comida,top10_anio_previo,1
E04257,2023,2024,0,0,0.0,1.0,0.0,4,Manufactura,top10_anio_previo,1
E04258,2023,2024,0,0,0.0,3.0,3.0,5,Construccion,top10_anio_previo,1
E04259,2023,2024,0,0,0.0,3.0,2.0,3,Comercio,top10_anio_previo,1
E04260,2023,2024,0,0,0.0,0.0,0.0,2,TIC,top10_anio_previo,1
E04261,2023,2024,0,0,0.0,1.0,0.0,4,Construccion,top10_anio_previo,1
E04262,2023,2024,0,1,1.0,4.0,3.0,5,Construccion,top10_anio_previo,0
E04263,2023,2024,0,0,0.0,1.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04264,2023,2024,0,0,0.0,0.0,0.0,2,Alojamiento y comida,top10_anio_previo,1
E04265,2023,2024,0,0,0.0,0.0,0.0,3,Comercio,top10_anio_previo,1
E04266,2023,2024,1,0,0.0,0.0,4.0,4,Manufactura,top10_anio_previo,0
E04267,2023,2024,0,0,0.0,0.0,1.0,1,Servicios profesionales,top10_anio_previo,1
E04268,2023,2024,0,0,0.0,1.0,1.0,5,Construccion,top10_anio_previo,1
E04269,2023,2024,0,0,0.0,0.0,2.0,3,Manufactura,top10_anio_previo,1
E04270,2023,2024,0,0,0.0,1.0,0.0,3,Administracion publica,top10_anio_previo,1
E04271,2023,2024,0,0,0.0,1.0,0.0,3,Agricultura,top10_anio_previo,1
E04272,2023,2024,0,0,0.0,2.0,0.0,2,Inmobiliario,top10_anio_previo,1
E04273,2023,2024,0,0,0.0,0.0,1.0,4,Alojamiento y comida,top10_anio_previo,1
E04274,2023,2024,0,0,0.0,2.0,3.0,3,Manufactura,top10_anio_previo,1
E04275,2023,2024,0,0,0.0,0.0,0.0,3,Comercio,top10_anio_previo,1
E04276,2023,2024,0,0,0.0,2.0,0.0,5,Construccion,top10_anio_previo,1
E04277,2023,2024,0,0,0.0,0.0,1.0,2,Salud,top10_anio_previo,1
E04278,2023,2024,0,0,0.0,0.0,1.0,5,Mineria,top10_anio_previo,1
E04279,2023,2024,0,0,0.0,1.0,1.0,2,Financiero,top10_anio_previo,1
E04280,2023,2024,0,0,0.0,0.0,2.0,3,Salud,top10_anio_previo,1
E04281,2023,2024,0,0,0.0,0.0,2.0,3,Educacion,top10_anio_previo,1
E04282,2023,2024,0,0,0.0,3.0,1.0,4,Alojamiento y comida,top10_anio_previo,1
E04283,2023,2024,0,0,0.0,1.0,1.0,3,Administracion publica,top10_anio_previo,1
E04284,2023,2024,0,0,0.0,1.0,0.0,3,Salud,top10_anio_previo,1
E04285,2023,2024,0,0,0.0,0.0,2.0,2,Inmobiliario,top10_anio_previo,1
E04286,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04287,2023,2024,0,0,0.0,1.0,1.0,3,Comercio,top10_anio_previo,1
E04288,2023,2024,0,0,0.0,0.0,1.0,1,Servicios profesionales,top10_anio_previo,1
E04289,2023,2024,0,0,0.0,1.0,1.0,5,Construccion,top10_anio_previo,1
E04290,2023,2024,0,0,0.0,0.0,0.0,2,Administracion publica,top10_anio_previo,1
E04291,2023,2024,0,0,0.0,1.0,0.0,2,Educacion,top10_anio_previo,1
E04292,2023,2024,0,0,0.0,0.0,1.0,1,TIC,top10_anio_previo,1
E04293,2023,2024,0,0,0.0,2.0,3.0,4,Agricultura,top10_anio_previo,1
E04294,2023,2024,0,0,0.0,0.0,0.0,3,Comercio,top10_anio_previo,1
E04295,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04296,2023,2024,0,0,0.0,0.0,1.0,4,Salud,top10_anio_previo,1
E04297,2023,2024,0,0,0.0,0.0,0.0,2,TIC,top10_anio_previo,1
E04298,2023,2024,0,0,0.0,0.0,0.0,1,Inmobiliario,top10_anio_previo,1
E04299,2023,2024,0,0,0.0,0.0,2.0,3,Alojamiento y comida,top10_anio_previo,1
E04300,2023,2024,0,0,0.0,1.0,1.0,2,Servicios profesionales,top10_anio_previo,1
E04301,2023,2024,0,0,0.0,0.0,2.0,2,Administracion publica,top10_anio_previo,1
E04302,2023,2024,0,0,0.0,0.0,0.0,3,Administracion publica,top10_anio_previo,1
E04303,2023,2024,0,0,0.0,0.0,1.0,5,Construccion,top10_anio_previo,1
E04304,2023,2024,0,0,0.0,0.0,0.0,3,Energia,top10_anio_previo,1
E04305,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04306,2023,2024,0,0,0.0,1.0,0.0,1,Educacion,top10_anio_previo,1
E04307,2023,2024,1,1,1.0,5.0,6.0,4,Manufactura,top10_anio_previo,1
E04308,2023,2024,1,0,0.0,1.0,6.0,5,Agricultura,top10_anio_previo,0
E04309,2023,2024,0,0,0.0,0.0,0.0,1,TIC,top10_anio_previo,1
E04310,2023,2024,1,0,0.0,3.0,6.0,4,Comercio,top10_anio_previo,0
E04311,2023,2024,0,0,0.0,0.0,0.0,2,Servicios profesionales,top10_anio_previo,1
E04312,2023,2024,0,0,0.0,2.0,1.0,3,Salud,top10_anio_previo,1
E04313,2023,2024,0,0,0.0,0.0,0.0,1,Financiero,top10_anio_previo,1
E04314,2023,2024,1,1,1.0,6.0,6.0,5,Mineria,top10_anio_previo,1
E04315,2023,2024,0,0,0.0,1.0,2.0,5,Transporte,top10_anio_previo,1
E04316,2023,2024,0,0,0.0,0.0,0.0,2,Comercio,top10_anio_previo,1
E04317,2023,2024,0,0,0.0,0.0,1.0,1,Financiero,top10_anio_previo,1
E04318,2023,2024,0,0,0.0,1.0,0.0,2,Inmobiliario,top10_anio_previo,1
E04319,2023,2024,0,0,0.0,1.0,0.0,3,Transporte,top10_anio_previo,1
E04320,2023,2024,0,0,0.0,0.0,0.0,1,Servicios profesionales,top10_anio_previo,1
E04321,2023,2024,0,0,0.0,0.0,0.0,1,Educacion,top10_anio_previo,1
E04322,2023,2024,1,0,0.0,3.0,5.0,5,Transporte,top10_anio_previo,0
E04323,2023,2024,0,0,0.0,1.0,0.0,4,Agricultura,top10_anio_previo,1
E04324,2023,2024,0,0,0.0,0.0,2.0,3,Administracion publica,top10_anio_previo,1
E04325,2023,2024,1,1,1.0,7.0,10.0,5,Construccion,top10_anio_previo,1
E04326,2023,2024,0,0,0.0,1.0,1.0,5,Construccion,top10_anio_previo,1
E04327,2023,2024,0,0,0.0,2.0,1.0,5,Manufactura,top10_anio_previo,1
E04328,2023,2024,0,0,0.0,2.0,2.0,3,Transporte,top10_anio_previo,1
E04329,2023,2024,0,0,0.0,0.0,0.0,3,Alojamiento y comida,top10_anio_previo,1
